,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,status_code,status_message
1390,False,,,0.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",,301307.0,tt2470938,en,American Fetish,"When the son of an alleged killer inherits a ""blue movie"" that may be the key to solving a 50 year old murder, he finds himself drawn into a forbidden world of sexual obsession. But the closer he gets to the heart of the mystery, the more the past threatens to reach out into the present and reveal terrifying truths that lead him to the brink of madness.",1.907,/9BJDDi7aNoMVfOrQxB8ZJ5ABqcC.jpg,[],[],2010-10-01,0.0,88.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,What's YOUR fetish?,American Fetish,False,4.0,2.0,,
1391,False,,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",,282724.0,tt1764418,en,Kill or Be Killed,"As part of a last request, a hitman is forced to have lunch with his intended target, but there is more at stake than meets the eye in this suspense drama.",1.95,,"[{'id': 27787, 'logo_path': None, 'name': 'Blinky Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-10-26,0.0,13.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,How far will you go?,Kill or Be Killed,False,6.5,3.0,,
1392,False,,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 10749, 'name': 'Romance'}]",,36172.0,tt1024856,ja,ネガティブハッピー・チェーンソーエッヂ,"One day, apathetic high school student Yosuke meets a beautiful girl named Eri. Eri does battle every night with an indestructible, chainsaw-wielding maniac, “Chainsaw Man”. As Yosuke and Eri bond, he eventually joins the fight. Features CG effects by the talents behind the “Death Note” series. Based on the best-selling novel by Tatsuhiko Takimoto.",2.243,/uejeeUpkvRxQRWBOPTrbQrmZfSp.jpg,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2008-01-19,0.0,109.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Negative Happy Chain Saw Edge,False,6.9,5.0,,
1393,False,/kEtTof6FMDFE98o4fN03Hjm6u8K.jpg,"{'id': 89135, 'name': 'Thomas & Friends Collection', 'poster_path': '/cqB6qm0UdflAPgcvbDU0oVo7jRP.jpg', 'backdrop_path': '/fKmVsULUyL2LTJOHIZmR972s4qm.jpg'}",0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",,76263.0,tt1683981,en,Thomas & Friends: Misty Island Rescue,"The engines are hard at work to build the new Sodor Search and Rescue Center. When Thomas helps a friend in need, he is rewarded with an exciting trip to the Mainland. Along the way, he gets lost at sea and finds himself on the mysterious Misty Island, where he meets new friends Bash, Dash, and Ferdinand. Together they try to help Thomas find his way home. Will Sir Topham Hatt's search party ever find Thomas? Find out in in this action-packed movie adventure the whole family will enjoy!!",8.243,/b2wzDXAzB0SlpF71iw9Cq9zYjvN.jpg,"[{'id': 46875, 'logo_path': None, 'name': 'Nitrogen Studios Canada', 'origin_country': ''}]",[],2010-07-03,0.0,60.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Thomas & Friends: Misty Island Rescue,False,5.4,5.0,,
1394,False,/bvlmWNW0PVDKaVvMWZvMqpQbsnH.jpg,,0.0,"[{'id': 99, 'name': 'Documentary'}]",,375848.0,tt1572507,en,The Simpsons 20th Anniversary Special - In 3D! On Ice!,"The Simpsons 20th Anniversary Special – In 3-D! On Ice! is a documentary special that examined the ""cultural phenomenon"" of the American animated television series The Simpsons.",3.867,/zXsaHMYRBXtcc2IDyw2RYGD0ou.jpg,"[{'id': 3951, 'logo_path': None, 'name': 'Warrior Poets', 'origin_country': 'US'}, {'id': 108046, 'logo_path': '/cZ6ohNiNrcNpxQPuO9CenCEEcih.png', 'name': 'Utopia Films', 'origin_country': 'US'}]",[],2010-01-10,0.0,42.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Simpsons 20th Anniversary Special - In 3D! On Ice!,False,7.0,9.0,,
1395,False,/iNmsgHAI4ljLmxwOAsSXBTCP6uk.jpg,,500.0,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",http://mirrorimagesltd.com/the-penitent-man/,145932.0,tt1528813,en,The Penitent Man,"The Penitent Man tells the story of psychologist Dr. Jason Pyatt, a man devoted to his work - a man torn from his family. With his struggling marriage and mounting bills, Jason is at a crossroads with the life he has chosen and the life he could have. When one of his clients - the mysterious Mr. Darnell - walks into his office and paints him a repentant tale of future economic and moral collapse, Jason's eyes are forever opened. With the help of his best friend Ovid, he embarks on a personal mission to change the course of his future, and possibly the world, forever.",3.188,/s5WPWBzYk2I8bj3pV3cXsRdlcw3.jpg,"[{'id': 77830, 'logo_path': None, 'name': 'Mirror Images LTD', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-03-29,0.0,92.0,[],Released,He knlows the secret.,The Penitent Man,False,5.3,12.0,,
1396,False,/vi4wGnUMwjNmFsR8tMSjwiji7fS.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,85819.0,tt1328867,en,Some Days Are Better Than Others,"Some Days are Better Than Others is a poetic, character-driven film that asks why the good times slip by so fast while the difficult times seem so sticky. The film explores ideas of abundance, emptiness, human connection and abandonment while observing an interweaving web of awkward characters who maintain hope by inventing their own forms of communication and self-fulfillment.",1.829,/t3K8nck9gxQWr6gm0Po3E9Vrag2.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-06-03,0.0,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Some Days Are Better Than Others,False,4.9,5.0,,
1397,False,,,0.0,"[{'id': 10402, 'name': 'Music'}]",,416810.0,tt1672810,en,Miley Cyrus: Live At the O2,"Miley Cyrus appears in her first network TV special. The concert was filmed at the famed O2 Arena in London during her sold-out worldwide tour ""Wonder World"" in 2009 and contains excerpts from her live show. The program captures how Miley, who has grown up in the public eye, has grown as an artist, and reveals her natural progression and sophistication.  - Written by ABC Publicity",2.244,/lYmExCHwuznp8YxUx2gGkF8Ew6i.jpg,[],[],2010-06-21,0.0,99.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Miley Cyrus: Live At the O2,False,8.7,3.0,,
1398,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,The resource you requested could not be found.
1399,False,/tITLDlDIGhAnwf9OR66snAhlPQZ.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,55817.0,tt1735196,en,Janeane Garofalo: If You Will,"She's funny. She's edgy. She's the one-and-only Janeane Garofalo (TV's 24, The Larry Sanders Show). And now, in her first solo special in over a decade, this Emmy nominated stand-up superstar digs into the many myths we all live by and casts her unique insights and hilarious riffs on life, culture and politics. Filmed live before a sold-out audience in Seattle's Moore Theater, it's a virtuoso hour-long display of Garofalo’s uniquely outrageous takes on everything from the trouble with twitter, to the truth about rehab, to the end of sex as we know it, to the vaguely disturbing perfection of Natalie Portman's... anatomy. Intrigued? Then prepare yourself, if that's possible, for the extreme comedy of Janeane Garofalo.",2.078,/xVKjeCpoGF5R804CqHJhQXRRJxT.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-09-14,0.0,66.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Janeane Garofalo: If You Will,False,5.4,4.0,,
1400,False,/hJpgFCQhWPliMaR9ujAt8sNZX1U.jpg,,0.0,"[{'id': 10402, 'name': 'Music'}]",,81902.0,,en,Gary Moore: Live At Montreux 2010,"2010 saw Gary Moore make a return to rock music after a long period of time exploring the blues. He was writing and working on a new rock album when all was brought to a halt by his untimely death on February 6th, 2011. This concert from Montreux in July 2010 was his last performance to be filmed. The setlist draws heavily on his hugely successful rock albums of the eighties, stirs in a couple of his classic blues tracks with some memorable hit singles and includes three brand new songs that would have featured on the album left sadly uncompleted on his death. Bonus Features: 1) One Good Reason 2) Oh Pretty Woman 3) Still Got The Blues 4) Walking By Myself / TRACK LISTING: 1) Over The Hills And Far Away 2) Thunder Rising 3) Military Man 4) Days Of Heroes 5) Where Are You Now? 6) So Far away / Empty Rooms 7) Oh Wild One 8) Blood Of Emeralds 9) Out In The Fields 10) Still Got The Blues 11) Walking By Myself 12) Johnny Boy 13) Parisienne Walkways",2.317,/dMtzIhLsnSXeyACcdpMtuga5yxj.jpg,[],[],2010-01-01,0.0,119.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Gary Moore: Live At Montreux 2010,False,5.7,3.0,,
1401,False,,,0.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 36, 'name': 'History'}]",http://www.history.com/topics/robin-hood,94848.0,tt1637729,en,The Real Robin Hood,"Was there really a Robin Hood? Did he steal from the rich and give to the poor? This History Channel program revisits the popular legend of the valiant folk hero, revealing Robin's true origins as a composite of multiple figures from the distant past, reviewing their amazing exploits, and seeking insights from historians as well as cast members of the 2010 adventure film ""Robin Hood"" and its director, Ridley Scott.",2.555,,[],[],2010-05-11,0.0,120.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A special about the origins of the English folk hero.,The Real Robin Hood,False,5.8,4.0,,
1402,False,/88tCbnkxUFYEJLxUvDEVySiVlfC.jpg,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,51030.0,,en,Like A Lion,"‘Like A Lion’ the true story of legendary skier Tanner Hall an Eric Iberg film A documentary feature film about the winningest and most controversial skier of the last decade, LIKE A LION tells a tremendous story of adversity and self-confidence, tragedy and triumph. Following the high-risk, high-adrenaline life of seven-time ESPN X-Games Gold medalist Tanner Hall, LIKE A LION is a film that goes beyond skiing, beyond action sports stardom, beyond the rock-star cliches to examine that special courage that allows the best of us to continually come back from life’s toughest blows.",1.631,/fQKCoiFVHiUNWg47xWcTh3cn4mz.jpg,[],[],2010-10-29,0.0,0.0,[],Released,,Like A Lion,False,5.3,3.0,,
1403,False,,,10000.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",http://www.littlelovefilm.com,76325.0,tt1541868,en,Little Love,Little Love is a ten minute short that explores the complications of friendship and relationships. Set in contemporary Los Angeles.,0.84,,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-04-13,0.0,10.0,[],Released,"Sometimes you want too much, when all you really need is a little love.",Little Love,False,4.5,3.0,,
1404,False,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,65150.0,tt1720038,pt,A Suprema Felicidade,"Shortly after World War II, the city of Rio de Janeiro experiments a period of great cultural, political and economic effervescence, when all the dreams – or nearly all – seem possible. In this exciting scenery of transformation, Paulo discovers love, friendship and sex through his childhood and adolescence in the 1950’s and 1960’s.",1.825,/wS0Jnty91YUENqiuc6TrT1AW8ln.jpg,[],"[{'iso_3166_1': 'BR', 'name': 'Brazil'}]",2010-10-29,0.0,121.0,"[{'iso_639_1': 'pt', 'name': 'Português'}]",Released,,Extreme Happiness,False,4.8,4.0,,
1405,False,,,1000000.0,"[{'id': 878, 'name': 'Science Fiction'}]",http://www.atlantisdown.com/,105191.0,tt1578259,fr,Atlantis Down,"2025 - The Shuttle Program has been privatized and the shuttle Atlantis relegated to glorified taxi between space stations. Its crew is on a routine mission, conducting experiments - little do they know - they are the experiment. Written by Max Bartoli",1.753,/hz1enFxQ7Hln1tK6qZ0H16X84b1.jpg,"[{'id': 12491, 'logo_path': None, 'name': 'MaXaM Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-10-01,0.0,95.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,Atlantis Down,False,4.0,3.0,,
1406,False,,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,90985.0,tt1719680,en,Wendigo: Bound by Blood,"For hundreds of years, Native American culture has believed in the evil cannibalistic spirit known as ""the wendigo"". For those who had taken part in cannibalism, no matter the reason, it was aid ""the wendigo"" would take possession of the person's body and soul. Once the wendigo would take possession of the human host,the host would develop and insatiable desire to eat human flesh. In the deep woods of Northern Pennsylvania, a small town Sheriff (Brian Anthony) is investigating a bloody crime scene. On the scene, he meets Angeni Stonechild (Cheyenne King), a traveling physician treating patients in the area. During the investigation, the two stumble upon dead bodies, a slew of relentless hit men, and two mysterious individuals being protected by federal agents. With a trail of mutilated bodies piling up, the sheriff and Angeni must not only confront the dangerous assassins but also find a way to destroy.....The Wendigo!",2.908,/4pFQKfg7kcCRsevRBO8sCMHCG2U.jpg,"[{'id': 50983, 'logo_path': None, 'name': 'KillerWolf Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-09-24,0.0,85.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,These Woods Hold An Evil Secret ...,Wendigo: Bound by Blood,False,3.3,4.0,,
1407,False,,,0.0,"[{'id': 27, 'name': 'Horror'}]",http://www.abandomoviez.net/db/pelicula.php?film=17282,99328.0,tt1412697,en,Biophage,"Después de la liberación de un agente bioquímico, los zombies del mundo comienzan a devorar a todo ser viviente a la vista. Muy pocos de los supervivientes humanos que quedan, han pasado a la clandestinidad para evitar convertirse en comida de los zombies. Caín, un soldado, y Bell, un médico, están en una misión para localizar a los supervivientes y recoger suministros para llevar a un hospital de investigación. Pero durante su viaje no sólo se encuentran con zombis, sino también con una extraña variedad de sobrevivientes humanos y un experimento siniestro del Dr. Miller que puede acarrear un desastre aún mayor.",2.224,/mguWkN1XXKc2ojGxr0Wu29vGBdd.jpg,[],[],2010-01-01,0.0,72.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,BIOPHAGE,False,3.7,3.0,,
1408,False,,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",http://www.desertsonmovie.com/,65996.0,tt1446682,tr,Desert Son,"After being abandoned in the desert by his abusive stepfather, Phillip finds himself cruelly cast into a game of life or death until a beautiful orphan named Lucy and her boyfriend Jack come to his rescue. The three runaways patrol the desert and live as petty thieves, but they soon find that the fight for survival against nature may become a fight for survival against each other.",1.461,,"[{'id': 59215, 'logo_path': None, 'name': 'Aurora Features', 'origin_country': ''}, {'id': 59216, 'logo_path': None, 'name': 'Camera Experiment', 'origin_country': ''}]",[],2010-03-01,0.0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Desert Son,False,3.0,1.0,,
1409,False,/HcBNKl4PL2h2M25UKGGTF0kYOp.jpg,,0.0,"[{'id': 99, 'name': 'Documentary'}]",http://www.withgreatpower.biz/,86843.0,tt1091863,en,With Great Power: The Stan Lee Story,"At 89 years old, Stan Lee's name appears on more than one BILLION comics in 75 countries in 25 languages. Arguably the most recognized name in comics, Stan Lee has co-created over 500 legendary pop culture characters including Spider-Man, Fantastic Four, X-Men, Iron Man, Thor and The Hulk. Stan continues to create new material and entertain fans of all ages with fantastic stories and characters in all areas of entertainment.  With Great Power: the Stan Lee Story, explores the vivid life and imagination of Stan Lee, from the early days of his Depression-era upbringing through the Marvel Age of Comics and beyond! The film uncovers original transcripts, illustrations, photographs and stories of Lee's fascinating journey from his early years at Timely Comics and World War Two, the comic book industry's censorship battle of the 1950's led by Dr. Fredric Wertham, the dawn of Marvel Comics and the legendary characters Stan co-created, to his current company POW! Entertainment.",4.673,/paSNMYfpSrf3sOWbH4C3bHSSapB.jpg,"[{'id': 14358, 'logo_path': None, 'name': '1821 Pictures', 'origin_country': ''}, {'id': 58679, 'logo_path': None, 'name': 'Emerging Entertainment', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-07-24,0.0,80.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Incredible Story Behind the REAL Supehero,With Great Power: The Stan Lee Story,False,6.6,20.0,,
1410,False,,,25000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}, {'id': 10751, 'name': 'Family'}]",http://www.buddhawildfilm.com,274175.0,tt0449570,en,Buddha Wild: Monk in a Hut,"Buddhist monks open up about the joys and challenges of living out the precepts of the Buddha as a full-time vocation. Controversies swirling within modern monastic Buddhism are examined, from celibacy and the role of women to racism and concerns about the environment.",0.6,/hFjaXX9jaa7PxLkejfqlDVh0h3J.jpg,"[{'id': 89005, 'logo_path': '/raNQhziEwCevw44VzSA1JaYdpXk.png', 'name': 'Carpe Diem Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'LK', 'name': 'Sri Lanka'}, {'iso_3166_1': 'NZ', 'name': 'New Zealand'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'TH', 'name': 'Thailand'}]",2008-04-16,275000.0,60.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'sa', 'name': ''}, {'iso_639_1': 'th', 'name': 'ภาษาไทย'}]",Released,,Buddha Wild: Monk in a Hut,False,10.0,1.0,,
1411,False,/kyX36LxDCNS0G9OQhLcUgTjAre1.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,129590.0,tt1305148,es,Te creís la más linda (pero erís la más puta),"Flirtatious, narcissistic teenager Javier makes a game of seducing girls. But when he gets dumped, his self-esteem takes a nosedive, and we learn that his apparent frivolousness masks a deeper complexity of character.",1.928,/ngP6CJAfE5R2ffAz7Trf7L5deOU.jpg,"[{'id': 102562, 'logo_path': None, 'name': 'Punk on Palta Producciones', 'origin_country': ''}]","[{'iso_3166_1': 'CL', 'name': 'Chile'}]",2010-04-29,0.0,89.0,"[{'iso_639_1': 'es', 'name': 'Español'}]",Released,,"You Think You're the Prettiest, But You Are the Sluttiest",False,6.5,4.0,,
1412,False,,,0.0,"[{'id': 35, 'name': 'Comedy'}]",http://www.cummingsfarm.com/,46451.0,tt1328909,en,All American Orgy,"Three couples try group sex at a lakeside strawberry farm, naively hoping it will lead to enlightenment.",3.7,/2sWprU9P3S3TM71zsjTVgzat0da.jpg,"[{'id': 5515, 'logo_path': None, 'name': 'Louisiana Media Productions', 'origin_country': ''}, {'id': 6076, 'logo_path': None, 'name': 'Finish Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-08-10,0.0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,This Weekend Everyone Gets Some!,All American Orgy,False,2.9,8.0,,
1413,False,,,0.0,[],,126443.0,tt1267327,ja,色即ぜねれいしょん,"Based on the semibiographical novel by Jun Miura, Oh My Buddha is the classic summer coming-of-age story that is burned to a crisp with teenage angst, youthful dreams and that warm sense of folk zeitgeist of the 70s. The narrator is a first-year student at an all-boys Buddhist school. Jaded by his dull, ordinary life, he longs for the type of creative, liberal and forward life his idol Bob Dylan leads, writing rock songs alone in his room, imitating his hero's signature croon, until one day he got invited on an island trip of sexual liberation with his fellow liberal friend.",1.123,,"[{'id': 86670, 'logo_path': None, 'name': 'Kirishima 1945', 'origin_country': ''}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2009-08-15,0.0,114.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,"Oh, My Buddha!",False,6.0,1.0,,
1414,False,,,0.0,"[{'id': 99, 'name': 'Documentary'}]",http://www.campvictoryafghanistanthemovie.com/,62278.0,tt1601184,en,"Camp Victory, Afghanistan","Camp Victory, Afghanistan is the true story of the American Exit Strategy. Using 300 hours of footage shot over the course of three years, the film follows a battle-tested Afghan General and the steady stream of U.S. National Guard soldiers deployed to train the men of his newly formed battalion. It is the first film to examine the reality of building a functioning Afghan military-- but it is also a story about friendship and the unlikely bonds that form across cultural, political and social barriers.",1.331,,[],[],2010-10-03,0.0,88.0,[],Released,"Define ""victory"" ...","Camp Victory, Afghanistan",False,7.7,3.0,,
1415,False,,,1000000.0,[],,51278.0,tt1601450,ru,Кто я?,"Investigator Sergey Shumov has a mystery on his hands. On a platform near a Moscow-Sevastopol train station the police have found a young man without documents and no memory. In near perfect detail, he can recall historical dates, songs of his favorite band, but can't recollect his name or say where he’s from. And frustrating Shumov’s search for answers even further are the young man’s personal belongings that offer not one clue to his identity.",2.023,/A1iEae7mcSeWH1uerBTJcOqF8Qf.jpg,[],"[{'iso_3166_1': 'RU', 'name': 'Russia'}]",2010-11-11,0.0,0.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Who Am I?,False,5.1,9.0,,
1416,False,,,0.0,"[{'id': 99, 'name': 'Documentary'}]",http://30for30.espn.com/film/four-days-in-october.html,54677.0,tt1734593,en,Four Days in October,"When the night of October 16, 2004 came to a merciful end, the Curse of the Bambino was alive and well. The vaunted Yankee lineup, led by A-Rod, Jeter, and Sheffield, had just extended their ALCS lead to three games to none, pounding out 19 runs against their hated rivals. The next night, in Game 4, the Yankees took a 4-3 lead into the bottom of the ninth inning, then turned the game over to Mariano Rivera, the best relief pitcher in postseason history, to secure yet another trip to the World Series. But after a walk and a hard-fought stolen base, the cold October winds of change began to blow. Over four consecutive days and nights, this unlikely group of Red Sox miraculously won four straight games to overcome the inevitability of their destiny. Major League Baseball Productions will produce a film in ""real-time"" that takes an in-depth look at the 96 hours that brought salvation to Red Sox Nation and made baseball history in the process.",3.029,/6RwABvvMQtfw9rhTqh0mIjxeMaJ.jpg,[],[],2010-10-05,0.0,53.0,[],Released,There was no answer to why not us,Four Days in October,False,7.0,11.0,,
1417,False,,,0.0,"[{'id': 10402, 'name': 'Music'}]",,73446.0,tt1762810,en,Lady Gaga: London Live,"""Beautiful, Dirty, Rich"" (from ""The Fame"") By Lady Gaga ""Love Game"" (from ""The Fame"") By Lady Gaga ""Poker Face"" (from ""The Fame"") By Lady Gaga ""Paparazzi"" (from ""The Fame"") By Lady Gaga ""Just Dance"" (from ""The Fame"") By Lady Gaga",0.677,,[],[],2010-01-19,0.0,21.0,[],Released,,Lady Gaga: London Live,False,8.0,1.0,,
1418,False,,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,53389.0,tt1135083,fr,Krach,A hot young Wall Street trader finds a formula based on climatology to play the market and win big... but at what cost?,1.889,/3s4Unebt8NIieVcO9rfznpe6IOq.jpg,"[{'id': 22385, 'logo_path': None, 'name': 'Cine Nomine', 'origin_country': ''}, {'id': 3040, 'logo_path': '/25t2aPa5uNerf9Pq5cLUsYhs8ZA.png', 'name': 'Versus Production', 'origin_country': 'BE'}, {'id': 6623, 'logo_path': '/qvtEf5tM9IAEJUUhX9EcBl12Fhr.png', 'name': 'Caramel Films', 'origin_country': 'CA'}, {'id': 792, 'logo_path': '/cRhBQP1FFNugNxKkO1pUgeD2Rkr.png', 'name': 'RTBF', 'origin_country': 'BE'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2010-09-01,0.0,85.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Trader Games,False,5.0,12.0,,
1419,False,/1nHeGjnG5g3JMRx5Wp1pwkylfAW.jpg,,0.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 35, 'name': 'Comedy'}]",http://www.hbo.com/documentaries/wishful-drinking,52461.0,tt1705977,en,Carrie Fisher: Wishful Drinking,"""Wishful Drinking"" is based on Fisher's memoirs of the same title. The stage adaptation had its world premiere in 2006 at the Geffen Playhouse in L.A. It later played at Berkeley Repertory before opening on Broadway in October at Studio 54. The show takes audiences on a comic tour of Fisher's messy personal life and career. The actress-writer recounts stories about her work on the ""Star Wars"" series as well as her relationship with her parents Eddie Fisher and Debbie Reynolds. She also discusses her much-publicized problems with alcohol and drugs.",4.381,/dA9y6kaqSTLkFiSJNqd6mnSKome.jpg,"[{'id': 1421, 'logo_path': '/uWCPDzKkQnOxQ5spgKpD8wzSIP1.png', 'name': 'World of Wonder', 'origin_country': 'US'}, {'id': 3268, 'logo_path': '/tuomPhY2UtuPTqqFnKMVHvSb724.png', 'name': 'HBO', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-12-10,0.0,75.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A show where one woman reconciles herself to being Carrie Fisher.,Carrie Fisher: Wishful Drinking,False,7.5,22.0,,
1420,False,,"{'id': 181443, 'name': 'Red Bull Rampage Collection', 'poster_path': '/4h9I9ibiO1hFDT13GLKjbgJqtJP.jpg', 'backdrop_path': '/w07sRr8jCkEcmekDxzGUQ7qgpdv.jpg'}",0.0,[],http://www.redbullusa.com/cs/Satellite/en_US/Article/red-bull-rampage-2010-dvd-avaliable-now-021242939419251?refmod=ContentFeed&refmodpos=A1,54340.0,,en,Red Bull Rampage 2010: The Evolution,"The Red Bull Rampage 2010 DVD is one of the most anticipated DVDs of the season. Featuring Cameron Zink, Gee Atherton, and the unrelenting Utah desert, the DVD also showcases the best mountain bike riders from around the world, competing in the most rugged and majestic natural terrain. Red Bull Rampage pits the best mountain bike riders from around the globe against each other in the amazing scenery of the Utah desert. 2010 was one of the most progressive freeride courses in history and showcased the riding skills of more riders than ever before.",0.86,,[],[],2010-12-01,0.0,54.0,[],Released,,Red Bull Rampage 2010: The Evolution,False,5.0,2.0,,
1421,False,,,0.0,"[{'id': 35, 'name': 'Comedy'}]",http://www.stevebyrnelive.com/,42334.0,tt1700843,en,Steve Byrne: The Byrne Identity,"Steve Byrne has established himself as one of the premier stand-up comedians of his generation. In his second one hour special, Steve asks the universal question ""Who are you?"" The result is a poignant, inventive, and immensely funny look at how we identify ourselves in America.",2.536,/4Xz4MEKNPYwZBnNoae121oY6Sz7.jpg,"[{'id': 2922, 'logo_path': None, 'name': 'Levity Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-07-25,0.0,73.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Steve Byrne: The Byrne Identity,False,7.0,2.0,,
1422,False,,,20000.0,[],,175671.0,tt1784365,en,Blackmail Boys,"After moving to Chicago for art school, Sam begins turning tricks to help pay the bills. His longtime, long-distance boyfriend Aaron can't stand to be apart and finally joins him, determined to find enough work so that Sam can give up having sex for money. When the two decide to tie the knot and move to a state where they can marry, their financial worries intensify...until Aaron spies on Sam with a prominent client, and everything changes. This sweet and sexually explicit love story becomes an exhilarating extortion tale. contains graphic sexuality",3.393,/4yxnz1BWdNwNvkXQY302KANYtnB.jpg,"[{'id': 13530, 'logo_path': None, 'name': 'Shumanski Brothers', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-09-01,0.0,67.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"A sweet and sexually explicit love story becomes an exhilarating extortion tale for two boys, Aaron, and Sam, who plot to blackmail a prominent religious figure",Blackmail Boys,False,4.3,3.0,,
1423,False,,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,50653.0,tt1445675,en,Love Shack,"A dysfunctional family of adult film stars reunites for a memorial porn shoot following the death of legendary producer Mo Saltzman. Along the way, the film's hapless director must contend with dueling divas, bickering couples, emotionally-scarred tag-team brothers, and a dominatrix with low self-esteem. Given its all-star cast and lofty pedigree, the film should be the greatest porno of all time",1.359,,[],[],2010-11-23,0.0,88.0,[],Released,How many porn stars does it take to screw in a light bulb?,Love Shack,False,3.0,2.0,,
